"type","question","options","answer"
"单选题","根据《国务院办公厅关于在政府采购中实施本国产品标准及相关政策的通知》，当出现以下哪些情况时，在政府采购中本国产品政策的执行需按照有关条约、协定执行？（）","A. 采购人自行决定政策执行方式
B. 中华人民共和国缔结或者共同参加的国际条约、协定对政府采购中本国产品政策另有规定的
C. 采购代理机构认为现有政策不合理
D. 地方政府出台新的政府采购政策","B"
"单选题","某高校采购货物项目中，既有本国产品又有非本国产品参与竞争，若本国产品报价为100万元，按规定给予价格评审优惠后参与评审的报价是（ ）","A. 80万元
B. 90万元
C. 100万元
D. 120万元","A"
"单选题","某采购项目既包含购买一批服务器（货物），也包含为期三年的软件开发服务（服务）。根据《国务院办公厅关于在政府采购中实施本国产品标准及相关政策的通知》的通知，本国产品政策主要适用于哪个部分？（ ）","A. 服务器硬件部分
B. 软件开发服务部分
C. 都适用
D. 都不适用","A"
"单选题","在政府采购货物项目中，采购以下哪种货物适用本国产品标准？（ ）","A. 用于博物馆展览的古代档案资料
B. 一批用于农业种植的种子
C. 用于日常办公的打印机
D. 用于发电的天然气","C"
"单选题","福建某高校采购货物项目中，对于既有本国又有非本国产品参与竞争的项目，本国产品报价扣除20%后参与评审。以下说法正确的是（ ）","A. 扣除的是本国产品的成本
B. 扣除的是本国产品的报价
C. 扣除的是非本国产品的报价
D. 扣除的是非本国产品的成本","B"
"单选题","财政部门在政府采购投诉处理、监督检查中，对于组装类产品或组件是否在中国境内生产存在争议时，相关供应商及制造商不需要提供的证明材料是（ ）","A. 产品或组件的采购合同
B. 产品或组件的进货记录
C. 产品或组件的市场销售记录
D. 制造、加工、组装记录","C"
"单选题","某科研所采购的货物项目，供应商所投产品由钢材制造、加工而成。在政府采购投诉处理、监督检查中，判断其是否在中国境内生产，主要依据是（ ）","A. 产品或组件的采购发票
B. 产品或组件包装上依法标注的生产厂址信息
C. 产品或组件的运输记录
D. 产品或组件的广告宣传资料","B"
"单选题","根据《国务院办公厅关于在政府采购中实施本国产品标准及相关政策的通知》，下列哪项操作不属于属性改变的情形？（ ）","A. 将进口钢材加工成螺丝
B. 将不同组件组装成一台完整的电脑
C. 对产品进行简单的上漆和磨光
D. 使用化学原料合成新的化学制剂","C"
"单选题","根据《国务院办公厅关于在政府采购中实施本国产品标准及相关政策的通知》，下列哪项不适用本国产品标准？（ ）","A. 办公电脑
B. 打印机
C. 房屋和构筑物
D. 办公家具","C"
"单选题","一家电子产品企业从国外进口了一批集成电路芯片，在国内开展生产活动。以下情况中，（ ）能说明产品在中国境内完成了属性改变。","A. 对进口芯片进行外观清洁，去除表面的灰尘和污渍，然后进行性能测试，将合格的芯片挑选出来备用
B. 将进口芯片与国内采购的显示屏、外壳等零部件组装成平板电脑，平板电脑具有全新的操作系统和多媒体娱乐、办公等功能，与芯片完全不同
C. 把进口芯片按照不同的型号进行分类整理，然后放入专门的收纳盒中存放
D. 为进口芯片更换新的包装袋，并在包装袋上印上企业的宣传语和产品信息","B"
"单选题","一家玩具企业从国外进口了一批塑料颗粒，计划在国内进行生产。以下（ ）生产方式表明产品在中国境内实现了属性改变，符合相关规定。","A. 将进口塑料颗粒分袋进行包装出售
B. 把进口塑料颗粒进行搅拌，使其混合均匀，然后装入大桶中储存
C. 仅在进口塑料颗粒的包装上贴上新的价格标签和产品说明
D. 将进口塑料颗粒通过注塑机，按照特定的模具制成各种造型的玩具，如玩具汽车、玩偶等，这些玩具具有新的名称和娱乐功能，与塑料颗粒完全不同","D"
"单选题","甲市某政府部门采购一批货物，采购包内包含多种产品，其中供应商提供的符合本国产品标准的产品成本为80万元，非本国产品成本为30万元。本国产品报价100万元，非本国产品报价40万元。那么此时参与评审的报价是（ ）","A. 112万元
B. 100万元
C. 120万元
D. 140万元","D"
"单选题","在处理A市某单位的政府采购投诉中，对特定产品的关键工序是否在中国境内完成存在争议，供应商及制造商提供了关键工序在中国境内完成的部分记录，但记录不完整。针对以上情况，以下说法正确的是（）","A. 只要有部分记录，就可认定关键工序在中国境内完成
B. 财政部门应直接认定关键工序不在中国境内完成
C. 财政部门应要求供应商及制造商重新提供完整记录，在此期间暂认定关键工序在中国境内完成
D. 供应商及制造商提供的材料不足以证明关键工序在中国境内完成，不享受对本国产品的政府采购支持政策","D"
"单选题","上海某政府采购项目中，A供应商的投标报价为100万，该公司在投标文件中提供的符合本国产品标准的产品成本占全部产品成本比例达85%，且该供应商该提供了《中小企业声明函》声明为小型企业，招标文件规定小、微型企业价格扣除比例为15%，则该公司的评审价格为（ ）","A. 85万
B. 80万
C. 65万
D. 68万","C"
"多选题","《国务院办公厅关于在政府采购中实施本国产品标准及相关政策的通知》出台的核心目的，包括以下哪些？（ ）","A. 为构建统一开放、竞争有序的政府采购市场体系
B. 加快实施创新驱动发展战略有关要求
C. 支持应用科技创新
D. 完善政府采购制度
E. 保障各类经营主体平等参与政府采购活动","ADE"
"多选题","北京市某政府采购项目中，供应商出具了《关于符合本国产品标准的声明函》（以下简称“声明函），该声明函需载明的核心信息包括（ ）","A. 产品名称
B. 生产厂名及厂址
C. 中国境内生产的组件成本占比
D. 关键组件、关键工序的生产/完成地","ABCD"
"多选题","根据《国务院办公厅关于在政府采购中实施本国产品标准及相关政策的通知》，供应商提供的产品被认定为“本国产品”需要符合的条件包括哪些？（ ）","A. 在中国境内生产
B. 在中国境内生产的组件成本占比达到规定比例
C. 特定产品的关键组件、关键工序符合相关要求
D. 品牌所有者为中国公民","ABC"
"多选题","A市某医院政府采购项目存在本国产品的争议，根据《国务院办公厅关于在政府采购中实施本国产品标准及相关政策的通知》，供应商或制造商为证明组装类产品或组件在中国境内生产，应当提供下列哪些证明材料？（ ）","A. 产品或组件的采购合同
B. 销售记录
C. 制造、加工、组装记录
D. 供应商的企业宣传画册","AC"
"多选题","根据《国务院办公厅关于在政府采购中实施本国产品标准及相关政策的通知》，下列关于政府采购中平等对待各类经营主体的说法，正确的有（ ）","A. 只有国有企业能享受对本国产品的政府采购支持政策
B. 国有企业、民营企业、外资企业等各类经营主体平等享受对本国产品的政府采购支持政策
C. 采购人、采购代理机构在政府采购信息发布方面，要对各类经营主体一视同仁
D. 各地区、各部门可以出台违反规定的政策措施
E. 在政府采购活动中不得指定品牌或者限制品牌注册地、所有者","BCE"
"多选题","根据《国务院办公厅关于在政府采购中实施本国产品标准及相关政策的通知》，以下哪些货物适用本国产品标准？（ ）","A. 《政府采购品目分类目录》中的办公家具
B. 《政府采购品目分类目录》中用于办公的计算机设备
C. 《政府采购品目分类目录》里的文物和陈列品
D. 《政府采购品目分类目录》里的仪器仪表
E. 《政府采购品目分类目录》中的房屋","ABD"
"多选题","根据《国务院办公厅关于在政府采购中实施本国产品标准及相关政策的通知》，以下哪些情况符合本国产品“在中国境内生产”中关于属性改变的要求？（ ）","A. 将进口的铁矿石经过冶炼、锻造等工序，生产出具有新名称和特征的钢铁制品
B. 把进口的木材简单切割成规定尺寸的木板
C. 对进口的塑料颗粒进行加热、塑形，制造出新的塑料玩具，具有新的用途
D. 将进口的棉花纺成纱线，再织成具有新特征的布料
E. 把进口的水果简单清洗后装盒销售","ACD"
"多选题","根据《国务院办公厅关于在政府采购中实施本国产品标准及相关政策的通知》，下列哪些操作属于不导致“属性改变”的细微操作？（ ）","A. 为产品运输进行的包装
B. 在产品上粘贴品牌标志
C. 简单的磨光和分装
D. 为确保储存状态进行的操作","ABCD"
"多选题","根据《国务院办公厅关于在政府采购中实施本国产品标准及相关政策的通知》的第二条，本国产品标准的适用范围不包括下列哪些？（ ）","A. 图书和档案
B. 食品、饮料和烟草原料
C. 电力、城市燃气
D. 文物和陈列品
E. 建筑建材","ABCD"
"多选题","在政府采购活动中，出现既有本国产品又有非本国产品参与竞争的情况时，以下说法正确的有（ ）","A. 依法对本国产品给予价格评审优惠
B. 对本国产品的报价给予15%的价格扣除后参与评审
C. 对本国产品的报价给予20%的价格扣除后参与评审
D. 若采购项目含多种产品，供应商提供的符合本国产品标准的产品成本占比达80%以上，只对符合标准的产品给予价格优惠
E. 若采购项目含多种产品，供应商提供的符合本国产品标准的产品成本占比达80%以上，对该供应商提供的全部产品给予价格评审优惠","ACE"
"多选题","根据《国务院办公厅关于在政府采购中实施本国产品标准及相关政策的通知》，关于政府采购中价格评审优惠的说法，正确的有（ ）","A. 只要采购活动中有本国产品参与，就必然对本国产品给予价格评审优惠
B. 既有本国产品又有非本国产品竞争时，对本国产品报价给予20%价格扣除后评审
C. 采购项目含多种产品，供应商提供的符合本国产品标准的产品成本占比未达80%，且产品内不存在既有本国产品又有非本国产品参与竞争的情况，不能享受价格评审优惠
D. 采购项目含多种产品，供应商提供的符合本国产品标准的产品成本占比达80%以上，对其全部产品总报价给予20%价格扣除后评审
E. 价格评审优惠的目的是促进本国产品在政府采购中的竞争力","BCDE"
"多选题","A市某医院采购的货物项目中，有甲、乙、丙三家供应商参与投标。甲公司报价100万，其产品符合本国标准且成本占比90%；乙公司报价85万，为非本国产品；丙公司报价102万，其产品符合本国标准但成本占比仅为75%。不考虑其他扣除因素，三者的最终评审价格由低到高的错误排序是？（ ）","A. 乙公司＜丙公司＜甲公司
B. 乙公司＜甲公司＜丙公司
C. 甲公司＜丙公司＜乙公司
D. 甲公司＜乙公司＜丙公司","ABC"
"多选题","某地方政府计划开展一个综合性的政府采购项目，既包含货物采购也涉及服务采购。在货物采购部分，有以下几类物品待选，其中适用本国产品标准的是（ ）","A. 为新建的政务服务中心采购一批智能安防设备，同时该设备供应商需提供为期三年的维护服务
B. 采购一批用于城市景观亮化工程的进口高端灯具，且灯具的安装调试由供应商负责
C. 采购用于城市绿化工程的进口草种，并要求供应商提供种植技术指导服务
D. 采购一批用于市政供水的专用管道，同时让供应商负责管道的铺设安装服务","ABD"
"判断题","某软件运维服务项目中，涉及到一小部分的货物更新采购，其中涉及的货物不适用本国产品价格扣除政策。（ ）","A. 正确
B. 错误","B"
"判断题","采购人、采购代理机构有权自行决定是否在采购文件中要求供应商出具《关于符合本国产品标准的声明函》或财政部会同有关部门规定的有关证明文件。（ ）","A. 正确
B. 错误","B"
"判断题","在F省某医院采购医疗设备项目中，供应商提供了《关于符合本国产品标准的声明函》，无论其内容是否符合要求，该产品都应被视为本国产品。（ ）","A. 正确
B. 错误","B"
"判断题","财政部门及相关专业机构在处理本国产品标准争议时，对其在处理过程中知悉的商业秘密负有保密义务。（ ）","A. 正确
B. 错误","A"
"判断题","H省某科研所的政府采购项目中，既有本国产品又有非本国产品参与竞争的，依法对本国产品给予价格评审优惠。甲公司提供了符合要求的《关于符合本国产品标准的声明函》或财政部会同有关部门规定的有关证明文件，评标委员会给予了该公司本国产品报价15%的价格扣除，用扣除后的价格参与评审。（ ）","A. 正确
B. 错误","B"
"判断题","Q市采购项目中有多种产品，供应商提供的符合本国产品标准的产品成本之和占其提供的全部产品成本之和的比例为75%，此时评标委员会依法对该供应商提供的全部产品的总报价给予20%的价格扣除，用扣除后的价格参与评审。（ ）","A. 正确
B. 错误","B"
"判断题","国有企业能享受对本国产品的政府采购支持政策，而民营企业因性质不同无法同等享受，这个说法是错误的。（ ）","A. 正确
B. 错误","A"
"判断题","Z市博物馆因项目需要，采购一批用于建设展览馆的建筑材料，由于建筑材料属于《政府采购品目分类目录》中的货物类产品，所以该批建筑材料适用本国产品标准。（ ）","A. 正确
B. 错误","A"
"判断题","A省农科院下属研究所因科研需要，急需采购一批用于科研的珍稀特种花卉，且花卉属于货物，所以这些特种花卉适用本国产品标准。（ ）","A. 正确
B. 错误","B"
"判断题","分产品确定在中国境内生产的组件成本占比应当达到的规定比例，由进出口主管部门会同有关行业主管部门负责。（ ）","A. 正确
B. 错误","B"
"判断题","S市采购项目含有多种产品，A公司提供的符合本国产品标准的产品成本之和占该公司提供的全部产品成本之和的比例达到80%以上，享受了全部产品的总报价20%的价格扣除。同时该公司提供了符合要求的《中小企业声明函》，声明属于小型企业。评标委员会认为不能重复享受价格扣除，未给予该公司小型企业的价格扣除。（ ）","A. 正确
B. 错误","B"
"判断题","某化妆品公司在中国境内将进口的香料与国内生产的基底液进行混合调配，生产出具有新名称和特征的新款香水，由于有进口原材料，所以该新款香水不能算作本国产品。（ ）","A. 正确
B. 错误","B"
"判断题","A市市场监督管理局某采购项目要求供应商提供《符合本国产品标准声明函》或规定的证明文件。A公司提交不规范的声明函且无证明文件，评委给予了20%的价格扣除，随后该公司中标。（ ）","A. 正确
B. 错误","B"
"判断题","财政部会同有关行业主管部门分产品确定中国境内生产的组件成本占比规定比例后，即便某产品实际组件成本未达到该比例，但只要能证明其关键工序在中国境内完成，在政府采购活动中依然可以认定为本国产品。（ ）","A. 正确
B. 错误","B"
